type,query,result,source_num,count-example,down_links,count-example-num,time,holds_policies,holds_not_policies,unknown_policies
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$|^rotterdam$|^barcelona$;FinalNodeRegex:praha;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,3.0,['barcelona'],"[""('praha', 'frankfurt')""]",1.0,0.44291210174560547,702,688,589
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$|^rotterdam$;FinalNodeRegex:praha;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,2.0,['luxembourg'],"[""('luxembourg', 'brussels')""]",1.0,0.9327089786529541,702,689,588
loadbalancing,Type:loadbalancing;IngressNodeRegex:^rotterdam$;FinalNodeRegex:praha;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,1.0,['rotterdam'],"[""('brussels', 'frankfurt')""]",1.0,0.4129922389984131,702,690,587
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$|^london$|^basel$|^rotterdam$;FinalNodeRegex:milan;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,4.0,"['london', 'basel']","[""('vienna', 'frankfurt')""]",2.0,0.6240749359130859,702,692,585
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$|^rotterdam$;FinalNodeRegex:milan;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,2.0,['luxembourg'],"[""('strasbourg', 'luxembourg')""]",1.0,0.6885986328125,702,693,584
loadbalancing,Type:loadbalancing;IngressNodeRegex:^rotterdam$;FinalNodeRegex:milan;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,1.0,['rotterdam'],"[""('brussels', 'rotterdam')""]",1.0,0.4381825923919678,702,694,583
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$|^rotterdam$;FinalNodeRegex:sofia;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:4;,wrong,2.0,"['luxembourg', 'rotterdam']","[""('brussels', 'paris')""]",2.0,0.42143845558166504,702,696,581
loadbalancing,Type:loadbalancing;IngressNodeRegex:^frankfurt$|^brussels$|^paris$|^warsaw$|^strasbourg$|^amsterdam$|^london$|^basel$;FinalNodeRegex:sofia;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,8.0,"['brussels', 'paris', 'strasbourg', 'amsterdam', 'london', 'basel']","[""('geneva', 'zurich')""]",6.0,0.4263167381286621,702,702,575
loadbalancing,Type:loadbalancing;IngressNodeRegex:^frankfurt$|^warsaw$;FinalNodeRegex:sofia;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,2.0,"['frankfurt', 'warsaw']","[""('budapest', 'bratislava')""]",2.0,0.5610485076904297,702,704,573
loadbalancing,Type:loadbalancing;IngressNodeRegex:^zurich$|^madrid$;FinalNodeRegex:sofia;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:3;,wrong,2.0,"['zurich', 'madrid']","[""('brussels', 'paris')""]",2.0,0.4496011734008789,702,706,571
loadbalancing,Type:loadbalancing;IngressNodeRegex:^geneva$;FinalNodeRegex:sofia;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:5;,wrong,1.0,['geneva'],"[""('praha', 'bratislava')""]",1.0,0.4219481945037842,702,707,570
loadbalancing,Type:loadbalancing;IngressNodeRegex:^amsterdam$|^athens$|^zurich$|^basel$|^strasbourg$;FinalNodeRegex:madrid;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,5.0,"['athens', 'basel']","[""('warsaw', 'kiev')""]",2.0,0.41408562660217285,702,709,568
loadbalancing,Type:loadbalancing;IngressNodeRegex:^amsterdam$|^zurich$|^strasbourg$;FinalNodeRegex:madrid;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,3.0,['strasbourg'],"[""('strasbourg', 'frankfurt')""]",1.0,0.5105195045471191,702,710,567
loadbalancing,Type:loadbalancing;IngressNodeRegex:^amsterdam$|^zurich$;FinalNodeRegex:madrid;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,2.0,['zurich'],"[""('barcelona', 'madrid')""]",1.0,0.29244470596313477,702,711,566
loadbalancing,Type:loadbalancing;IngressNodeRegex:^amsterdam$;FinalNodeRegex:madrid;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,1.0,['amsterdam'],"[""('madrid', 'paris')""]",1.0,0.47994518280029297,702,712,565
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$|^athens$|^rotterdam$;FinalNodeRegex:zurich;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,3.0,['athens'],"[""('warsaw', 'frankfurt')""]",1.0,0.38275647163391113,702,713,564
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$|^rotterdam$;FinalNodeRegex:zurich;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,2.0,['rotterdam'],"[""('amsterdam', 'frankfurt')""]",1.0,0.5112700462341309,702,714,563
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$;FinalNodeRegex:zurich;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,1.0,['luxembourg'],"[""('strasbourg', 'frankfurt')""]",1.0,0.6200401782989502,702,715,562
loadbalancing,Type:loadbalancing;IngressNodeRegex:^madrid$;FinalNodeRegex:zurich;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:4;,wrong,1.0,['madrid'],"[""('geneva', 'paris')""]",1.0,0.5297653675079346,702,716,561
loadbalancing,Type:loadbalancing;IngressNodeRegex:^paris$;FinalNodeRegex:zurich;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:3;,wrong,1.0,['paris'],"[""('paris', 'lyon')""]",1.0,0.5073673725128174,702,717,560
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$|^geneva$|^rotterdam$|^roma$|^lyon$;FinalNodeRegex:bucharest;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,5.0,"['roma', 'lyon']","[""('budapest', 'bucharest')""]",2.0,0.41023993492126465,702,719,558
